ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001018724-25-000022	/s/ by Mark F. Hoffman as attorney-in-fact for Douglas J. Herrington, CEO Worldwide Amazon Stores	25-FEB-2025
0000093556-25-000033	/s/ Janet M. Link	25-FEB-2025
0001437749-25-005112	/s/ Randolph Holder	25-FEB-2025
0001681459-25-000017	/s/ Lisa P. Wang, Attorney-In-Fact	25-FEB-2025
0001127602-25-006697	/s/ To-Anh Nguyen, Attorney-in-Fact	25-FEB-2025
0000085961-25-000038	/s/ Robert D. Fatovic, by power of attorney	25-FEB-2025
0000093556-25-000031	/s/ Janet M. Link, Attorney-in-Fact	25-FEB-2025
0001104659-25-017013	/s/ Sam Schlessinger	25-FEB-2025
0000093556-25-000029	/s/ Janet M. Link, Attorney-in-Fact	25-FEB-2025
0001681459-25-000015	/s/ Lisa P. Wang, Attorney-In-Fact	25-FEB-2025
0001104659-25-017011	/s/ Sam Schlessinger, attorney in fact for Paul Schwichtenberg	25-FEB-2025
0001127602-25-006696	/s/ Christopher E. Ware, attorney-in-fact	25-FEB-2025
0001430723-25-000007	/s/ Davis S. Mange, Attorney-In-Fact	25-FEB-2025
0000950170-25-026967	Kent A. Pflederer, attorney in fact	25-FEB-2025
0000093556-25-000027	/s/ Janet M. Link, Attorney-in-Fact	25-FEB-2025
0001127602-25-006694	/s/ Derek W. Stark, attorney-in-fact for Mr. Follette	25-FEB-2025
0001104659-25-017010	/s/ Sam Schlessinger, attorney in fact for Ajay Patel	25-FEB-2025
0001415889-25-005565	/s/ Melanie Vinson, Attorney-in-Fact	25-FEB-2025
0001415889-25-005564	/s/ Melanie Vinson, Attorney-in-Fact	25-FEB-2025
0001213900-25-017163	/s/ Max Gottschalk	25-FEB-2025
0001127602-25-006692	/s/ Christopher E. Ware, attorney-in-fact	25-FEB-2025
0000093556-25-000025	/s/ Janet M. Link, Attorney-in-Fact	25-FEB-2025
0001681459-25-000013	/s/ Lisa P. Wang, Attorney-In-Fact	25-FEB-2025
0000950170-25-026964	Hardy L. Griffin	25-FEB-2025
0001018724-25-000020	/s/ by Mark F. Hoffman as attorney-in-fact for Brian T. Olsavsky, Senior Vice President and CFO	25-FEB-2025
0001127602-25-006690	/s/ Derek W. Stark, attorney-in-fact for Mr. Jones	25-FEB-2025
0000093556-25-000023	/s/ Janet M. Link, Attorney-in-Fact	25-FEB-2025
0001127602-25-006689	/s/ Christopher E. Ware, attorney-in-fact	25-FEB-2025
0001681459-25-000011	/s/ Lisa P. Wang, Attorney-In-Fact	25-FEB-2025
0000950170-25-026959	Kent A. Pflederer, attorney in fact	25-FEB-2025
0001828318-25-000061	/s/ Arthi Chakravarthy	25-FEB-2025
0001127602-25-006686	/s/ Derek Stark	25-FEB-2025
0001849820-25-000060	/s/ John Symington, Attorney in Fact	22-FEB-2025
0001127602-25-006684	/s/ Christopher E. Ware, attorney-in-fact	25-FEB-2025
0000950170-25-026957	/s/ Michael Cavalier attorney-in-fact	25-FEB-2025
0001965021-25-000028	/s/ Tamara R. Sloan, Power of Attorney	25-FEB-2025
0001578563-25-000147	/s/ Jonathan A. Greene, By Power of Attorney	25-FEB-2025
0001618756-25-000105	/s/ Michele Keusche, as Attorney-in-Fact for Duncan Fulton	25-FEB-2025
0001578563-25-000146	/s/ Jonathan A. Greene, By Power of Attorney	25-FEB-2025
0001618756-25-000104	/s/ Michele Keusch, as Attorney-in-Fact for Thiago T. Santelmo	25-FEB-2025
0001618756-25-000103	/s/ Michele Keusch, as Attorney-in-Fact for Joshua Kobza	21-FEB-2025
0001578563-25-000145	/s/ Jonathan A. Greene, by Power of Attorney	25-FEB-2025
0001618756-25-000102	/s/ Michele Keusch, as Attorney-in-Fact for Axel Schwan	25-FEB-2025
0001418135-25-000014	/s/ Mark Jackson, attorney in fact	25-FEB-2025
0001618756-25-000101	/s/ Michele Keusch as Attorney-in-Fact for Jeffrey Housman	25-FEB-2025
0000950103-25-002442	/s/ Barak Eilam	25-FEB-2025
0001578563-25-000144	/s/ Jonathan A. Greene, By Power of Attorney	25-FEB-2025
0001618756-25-000100	/s/ Michele Keusch, as Attorney-in-Fact for Jill Granat	25-FEB-2025
0001618756-25-000099	/s/ Michele Keusch, as Attorney-in-Fact for Jacqueline Friesner	25-FEB-2025
0000950170-25-026953	/s/ Jonathan Zimmerman, by Power of Attorney for Theresa Condor	25-FEB-2025
0001618756-25-000098	/s/ Michele Keusch, as Attorney-in-Fact for Sami Siddiqui	25-FEB-2025
0001578563-25-000143	/s/ Jonathan A. Greene, By Power of Attorney	25-FEB-2025
0001410384-25-000019	/s/ M. Scott Kerr, attorney-in-fact	25-FEB-2025
0001578563-25-000142	/s/ Jonathan A. Greene, By Power of Attorney	25-FEB-2025
0000950170-25-026952	/s/ Michael Cavalier attorney-in-fact	25-FEB-2025
0000950170-25-026951	David Landless	25-FEB-2025
0001578563-25-000141	/s/ Jonathan A. Greene, By Power of Attorney	25-FEB-2025
0000950170-25-026950	/s/ Michael Cavalier attorney-in-fact	25-FEB-2025
0000826675-25-000015	/s/ Byron L. Boston	25-FEB-2025
0001018724-25-000018	/s/ by Mark F. Hoffman as attorney-in-fact for David Zapolsky, Senior Vice President, Chief Global Affairs & Legal Officer	25-FEB-2025
0000826675-25-000014	/s/ Smriti L. Popenoe	25-FEB-2025
0000950170-25-026947	/s/ Jonathan Zimmerman, by Power of Attorney for Peter Platzer	25-FEB-2025
0001127602-25-006681	/s/ Derek W. Stark, attorney-in-fact for Mr. Hendry	25-FEB-2025
0000950170-25-026945	/s/ Jonathan Zimmerman, by Power of Attorney for Boyd C. Johnson	25-FEB-2025
0000899140-25-000365	/s/Anil Doradla, by power of attorney	25-FEB-2025
0000950170-25-026944	/s/ Michael Cavalier attorney-in-fact	25-FEB-2025
0001062993-25-003509	Lance F. Tucker	24-FEB-2025
0000950170-25-026941	Kent A. Pflederer, attorney in fact	25-FEB-2025
0000826675-25-000011	/s/ Jeffrey L. Childress	25-FEB-2025
0001008886-25-000030	/s/ Joey B. Hogan, by Heidi Hornung-Scherr, attorney-in-fact, pursuant to a POA previously filed with the SEC	25-FEB-2025
0001104659-25-017006	/s/ Gregory Weaver, as Attorney-in-Fact	25-FEB-2025
0000950170-25-026935	/s/ Michael Cavalier attorney-in-fact	25-FEB-2025
0000950170-25-026931	/s/ Michael Cavalier attorney-in-fact	25-FEB-2025
0001008886-25-000029	/s/ Audra Hoffschneider, Attorney-in-Fact for Jeffrey R. Noordhoek	25-FEB-2025
0001104659-25-017005	/s/ Gregory Weaver, as Attorney-in-Fact	25-FEB-2025
0001437749-25-005110	/s/ David Morris	25-FEB-2025
0001437749-25-005109	/s/ Vincent Liu	25-FEB-2025
0001127602-25-006675	/s/ Derek W. Stark, attorney-in-fact for Mr. Perotti	25-FEB-2025
0001437749-25-005108	/s/ Jeffrey Yeh	25-FEB-2025
0000950170-25-026927	/s/ Jonathan Zimmerman, by Power of Atrorney for Leonardo Basola	25-FEB-2025
0001415889-25-005562	/s/ Cesare Suardi, Attorney-in-Fact for William Earl Cooper	25-FEB-2025
0001437749-25-005107	/s/ Tsu Te Huang	25-FEB-2025
0001415889-25-005560	/s/ Cesare Suardi, Attorney-in-Fact for David Schrenk	25-FEB-2025
0001437749-25-005106	/s/ Ashley Chang	25-FEB-2025
0000950170-25-026925	/s/ Ambar Quintanilla, attorney-in-fact for David W. Garner	25-FEB-2025
0001846187-25-000008	By: Adrian Milton, Attorney-in-Fact for Kayla D. Baird	25-FEB-2025
0001018724-25-000016	/s/ by Mark F. Hoffman as attorney-in-fact for Shelley Reynolds, Vice President	25-FEB-2025
0001415889-25-005559	/s/ Leah Akin, Attorney-in-Fact	25-FEB-2025
0001706713-25-000007	By: Adrian Milton, Attorney-in-Fact for Travis L. Counts	25-FEB-2025
0001415889-25-005558	/s/ Cesare Suardi, Attorney-in-Fact for Sanjeev Aggarwal	25-FEB-2025
0001437749-25-005105	/s/ Johnny Lee	25-FEB-2025
0000950170-25-026924	/s/ Ambar Quintanilla, attorney-in-fact for Tina M. Groves	25-FEB-2025
0001127602-25-006673	/s/ Derek W. Stark, attorney-in-fact for Mr. Spector	25-FEB-2025
0001787341-25-000007	By: Adrian Milton, Attorney-in-Fact for Marianella Foschi	25-FEB-2025
0000950170-25-026923	/s/ Ambar Quintanilla, attorney-in-fact for Jennifer Brynn Compton	25-FEB-2025
0000950170-25-026922	/s/ Natalie Gassiott, attorney-in-fact for George A. Makris, III	25-FEB-2025
0001437749-25-005104	/s/ Gary Fan	25-FEB-2025
0000950170-25-026921	/s/ Natalie Gassiott, attorney-in-fact for James M. Brogdon	25-FEB-2025
0001584983-25-000008	By: Adrian Milton, Attorney-in-Fact for M. Christopher Doyle	25-FEB-2025
0000950170-25-026920	/s/ Natalie Gassiott, attorney-in-fact for Stewart Bradley Yaney	25-FEB-2025
0001437749-25-005103	/s/ James Kao	25-FEB-2025
0001576182-25-000005	Adrian Milton, Attorney-in-Fact for Lloyd W. Helms, Jr.	25-FEB-2025
0001576182-25-000004	Adrian Milton, Attorney-in-Fact for Lloyd W. Helms, Jr.	25-FEB-2025
0001104659-25-017004	/s/ Misbah Mohiuddin, Attorney-in-Fact	25-FEB-2025
0000950170-25-026917	Kent A. Pflederer, attorney in fact	25-FEB-2025
0001104659-25-017003	/s/ Misbah Mohiuddin, Attorney-in-Fact	25-FEB-2025
0001104659-25-017002	/s/ Misbah Mohiuddin, Attorney-in-Fact	25-FEB-2025
0001127602-25-006671	/s/ Jeffrey N. Braun, Attorney-in-Fact	25-FEB-2025
0001104659-25-017001	/s/ Michael Kessler, Attorney-in-Fact	25-FEB-2025
0001214659-25-003469	/s/ Scott Warren Goodman as Attorney-in-fact for Arthur G. Sulzberger	25-FEB-2025
0001214659-25-003468	/s/ Scott Warren Goodman as Attorney-in-fact for David S. Perpich	25-FEB-2025
0001104659-25-017000	/s/ Misbah Mohiuddin, Attorney-in-Fact	25-FEB-2025
0001493152-25-008245	/s/ Mark A. Herpich, as Attorney-in-Fact for Mark J. Kohlrus	25-FEB-2025
0001127602-25-006669	/s/ Jeffrey N. Braun, Attorney-in-Fact	25-FEB-2025
0001104659-25-016999	/s/ Misbah Mohiuddin, Attorney-in-Fact	25-FEB-2025
0001477932-25-001254	/s/ Aleksandar Milovanovic	25-FEB-2025
0001104659-25-016998	/s/ Misbah Mohiuddin, Attorney-in-Fact	25-FEB-2025
0000092380-25-000049	/s/ Tim Whisler, on behalf of and as attorney-in-fact for Linda B. Rutherford	25-FEB-2025
0001104659-25-016997	/s/ Misbah Mohiuddin, Attorney-in-Fact	25-FEB-2025
0001127602-25-006667	/s/ Jeffrey N. Braun, Attorney-in-Fact	25-FEB-2025
0001018724-25-000014	/s/ by Mark F. Hoffman as attorney-in-fact for Matthew S. Garman, CEO Amazon Web Services	25-FEB-2025
0001013594-25-000326	/s/ Jared R. Dubin, Managing Member, Troluce Capital Advisors, LLC	25-FEB-2025
0001127602-25-006665	/s/ Jeffrey N. Braun, Attorney-in-Fact	25-FEB-2025
0001628280-25-007875	/s/ Thomas Axmacher by April Gruder as Attorney-in-Fact	25-FEB-2025
0001225208-25-002395	Robert J. Tannous, Attorney-in-Fact	24-FEB-2025
0001225208-25-002394	Robert J. Tannous, Attorney-in-Fact	24-FEB-2025
0001225208-25-002393	Robert J. Tannous, Attorney-in-Fact	24-FEB-2025
0001225208-25-002392	Robert J. Tannous, Attorney-in-Fact	24-FEB-2025
0001225208-25-002391	Robert J. Tannous, Attorney-in-Fact	24-FEB-2025
0001171437-25-000003	Jonathan R. Nahhat, attorney-in-fact	24-FEB-2025
0000092380-25-000047	/s/ Tim Whisler, on behalf of and as attorney-in-fact for Tammy Romo	25-FEB-2025
0001127602-25-006662	/s/ Jeffrey N. Braun, Attorney-in-Fact	25-FEB-2025
0001628280-25-007873	/s/ Alex Tomey by April Gruder as Attorney-in-Fact	25-FEB-2025
0001266824-25-000003	/s/ Brandi R. Steege, Assistant Secretary	25-FEB-2025
0001628280-25-007871	/s/ Adina Storch by April Gruder as Attorney-in-Fact	25-FEB-2025
0000865752-25-000018	Paul J. Dechary, attorney-in-fact	25-FEB-2025
0001628280-25-007870	/s/ Sudhanshu Thakkar	25-FEB-2025
0000950103-25-002440	/s/ Anna Bochkareva, attorney-in-fact for John Caplan	25-FEB-2025
0001127602-25-006660	/s/ Jeffrey N. Braun, Attorney-in-Fact	25-FEB-2025
0001127602-25-006659	/s/ Leslie Mba, Attorney in Fact	25-FEB-2025
0001628280-25-007869	/s/ Miyun Sung	25-FEB-2025
0000865752-25-000017	Paul J. Dechary, attorney-in-fact	25-FEB-2025
0001506293-25-000032	Jacquie Katzel, Attorney-in-Fact	25-FEB-2025
0002057387-25-000001	/s/ Stephen Kyllo	25-FEB-2025
0001628280-25-007867	/s/ Subramaniam Viswanathan	24-FEB-2025
0001628280-25-007866	/s/ Manoj Shetty by April Gruder as Attorney-in-Fact	25-FEB-2025
0000071691-25-000044	/s/ Michael A. Brown, Attorney-in-fact for Diane Brayton	25-FEB-2025
0001628280-25-007862	/s/ Phillip J. Kardis II	25-FEB-2025
0000092380-25-000045	/s/ Tim Whisler, on behalf of and as attorney-in-fact for Justin Jones	25-FEB-2025
0000950170-25-026888	/s/ Noelle J. Perkins, attorney-in-fact	25-FEB-2025
0001127602-25-006656	/s/ Jeffrey N. Braun, Attorney-in-Fact	25-FEB-2025
0000950170-25-026887	/s/ Paul Kim as Attorney-in-Fact	25-FEB-2025
0001628280-25-007861	/s/ Christopher Longhito by April Gruder as Attorney-in-Fact	25-FEB-2025
0001127602-25-006655	/s/ Leslie Mba, Attorney in Fact	25-FEB-2025
0000071691-25-000043	/s/ Michael A. Brown, Attorney-in-fact for R. Anthony Benten	25-FEB-2025
0000950170-25-026886	/s/ Paul Kim as Attorney-in-Fact	25-FEB-2025
0000950170-25-026885	Kent A. Pflederer, attorney in fact	25-FEB-2025
0000950170-25-026884	/s/ Paul Kim as Attorney-in-Fact	25-FEB-2025
0001437749-25-005097	/s/ Paul F. Cash as Attorney-in-Fact for Pauline D.E. Richards	25-FEB-2025
0000950170-25-026883	/s/ Paul Kim	25-FEB-2025
0001628280-25-007859	/s/ Claudia Hughes by April Gruder as Attorney-in-Fact	25-FEB-2025
0000071691-25-000042	/s/ Michael A. Brown, Attorney-in-fact for William Bardeen	25-FEB-2025
0000950170-25-026881	/s/ H. Matthew Crusey, as attorney-in-fact	25-FEB-2025
0001127602-25-006652	/s/ Jeffrey N. Braun, Attorney-in-Fact	25-FEB-2025
0000950170-25-026877	/s/ Noelle J. Perkins	25-FEB-2025
0000071691-25-000041	/s/ Michael A. Brown, Attorney-in-fact for Jacqueline Welch	25-FEB-2025
0001628280-25-007857	/s/ Donna Fielding by April Gruder as Attorney-in-Fact	25-FEB-2025
0000950170-25-026872	/s/ H. Matthew Crusey, as attorney-in-fact	25-FEB-2025
0001628280-25-007854	/s/ Thomas Eugene Clark by April Gruder as Attorney-in-Fact	25-FEB-2025
0001127602-25-006650	/s/ Jeffrey N. Braun, Attorney-in-Fact	25-FEB-2025
0001628280-25-007853	/s/ Laura A. Cleveland as Attorney-in-Fact for Keith Rupert Murdoch	25-FEB-2025
0000071691-25-000039	/s/ Michael A. Brown, Attorney-in-fact for Meredith A. Kopit Levien	25-FEB-2025
0000950170-25-026869	Liuba Baban, As Attorney-In-Fact	25-FEB-2025
0001610717-25-000034	/s/ Eric S. Whitaker, as Attorney-in-Fact for Alan Mateo	25-FEB-2025
0001415889-25-005555	/s/ Tanya McGill, Attorney-in-Fact for Douglas Mouton	25-FEB-2025
0001127602-25-006648	/s/ Jeffrey N. Braun	25-FEB-2025
0001562180-25-001628	/s/ Lara Mataac, Attorney in Fact	25-FEB-2025
0000950170-25-026864	/s/ H. Matthew Crusey, as attorney-in-fact	25-FEB-2025
0001062993-25-003507	Peter W. Hennessey by Power of Attorney	25-FEB-2025
0000055067-25-000120	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0001562180-25-001627	/s/ Lara Mataac	25-FEB-2025
0000055067-25-000119	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0000055067-25-000118	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0001062993-25-003506	Peter W. Hennessey by Power of Attorney	25-FEB-2025
0000950170-25-026861	/s/ Noelle J. Perkins, attorney-in-fact	25-FEB-2025
0000055067-25-000117	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0000055067-25-000116	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0001437749-25-005092	/s/ Matthew McGraner, as attorney-in-fact for James Dondero	25-FEB-2025
0000055067-25-000115	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0000055067-25-000114	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0001437749-25-005091	/s/ Matthew McGraner as attorney-in-fact for Paul Richards	25-FEB-2025
0000055067-25-000113	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0000055067-25-000112	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0001437749-25-005090	/s/ Matthew McGraner, as attorney-in-fact for Dennis Charles Sauter Jr	25-FEB-2025
0000055067-25-000111	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0001628280-25-007850	/s/ Susan Szotek, Attorney-in-Fact	25-FEB-2025
0000055067-25-000110	/s/ Todd W. Haigh, Attorney-in-fact	25-FEB-2025
0001437749-25-005089	/s/ Matthew McGraner as attorney-in-fact for Brian Mitts	25-FEB-2025
0000905148-25-000773	/s/ Sam Rayburn, by Power of Attorney	25-FEB-2025
0000055067-25-000109	/s/ Todd W. Haigh	25-FEB-2025
0000950170-25-026858	/s/ H. Matthew Crusey, as attorney-in-fact	25-FEB-2025
0001437749-25-005088	/s/ Matt McGraner	25-FEB-2025
0001415889-25-005553	/s/ Tanya McGill, Attorney-in-Fact for Michael John Turner	25-FEB-2025
0001507079-25-000047	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0001415889-25-005551	/s/ Kevin C. Chen, by power of attorney	25-FEB-2025
0001114483-25-000050	/s/ Mark Zawodzinski as attorney-in-fact for Andrew Senn.	25-FEB-2025
0001628280-25-007846	/s/ Susan Szotek, Attorney-in-Fact	25-FEB-2025
0001114483-25-000049	/s/ Mark Zawodzinski as attorney-in-fact for Joseph W. Dziedzic.	25-FEB-2025
0000950170-25-026856	Liuba Baban, As Attorney-In-Fact	25-FEB-2025
0001062993-25-003505	Peter W. Hennessey by Power of Attorney	25-FEB-2025
0001114483-25-000048	/s/ Mark Zawodzinski as attorney-in-fact for McAlister C. Marshall.	25-FEB-2025
0001114483-25-000047	/s/ Mark Zawodzinski as attorney-in-fact for Margaret Carthy.	25-FEB-2025
0001114483-25-000046	/s/ Mark Zawodzinski as attorney-in-fact for Kirk K. Thor.	25-FEB-2025
0001062993-25-003504	Peter W. Hennessey by Power of Attorney	25-FEB-2025
0001114483-25-000045	/s/ Mark Zawodzinski as attorney-in-fact for Diron Smith.	25-FEB-2025
0001114483-25-000044	/s/ Mark Zawodzinski as attorney-in-fact for Payman Khales.	25-FEB-2025
0001507079-25-000045	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0001628280-25-007844	/s/ Susan Szotek, Attorney-in-Fact	25-FEB-2025
0001062993-25-003503	Peter W. Hennessey by Power of Attorney	25-FEB-2025
0001114483-25-000043	/s/ Mark Zawodzinski as attorney-in-fact for Tommy P. Thomas.	25-FEB-2025
0000795266-25-000032	Tony Richelieu, Attorney-in-Fact for Jeffrey T. Mezger	25-FEB-2025
0001628280-25-007842	/s/ Ramune M. Kligys by PoA of Harry M. Jansen Kraemer, Jr.	25-FEB-2025
0001062993-25-003502	Peter W. Hennessey by Power of Attorney	25-FEB-2025
0001731249-25-000002	Jonathan R. Nahhat, attorney-in-fact	25-FEB-2025
0001628280-25-007841	/s/ Susan Szotek, Attorney-in-Fact	25-FEB-2025
0001062993-25-003501	Peter W. Hennessey by Power of Attorney	25-FEB-2025
0000795266-25-000031	Tony Richelieu, Attorney-in-Fact for Robert V. McGibney	25-FEB-2025
0000950170-25-026849	/s/ H. Matthew Crusey, as attorney-in-fact	25-FEB-2025
0001507079-25-000043	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0000905148-25-000772	/s/ Sam Rayburn, by Power of Attorney	25-FEB-2025
0001062993-25-003500	Peter W. Hennessey by Power of Attorney	25-FEB-2025
0000950170-25-026847	/s/ Noelle J. Perkins, attorney-in-fact	25-FEB-2025
0000950170-25-026846	/s/ Noelle J. Perkins, attorney-in-fact	25-FEB-2025
0000795266-25-000030	Tony Richelieu, Attorney-in-Fact for Brian J. Woram	25-FEB-2025
0001628280-25-007839	/s/ Peter R. Orszag by Shari L. Soloway under a P of A	25-FEB-2025
0000215466-25-000043	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0001628280-25-007838	/s/ Susan Szotek, Attorney-in-Fact	25-FEB-2025
0001610520-25-000013	Andrew Johnson	25-FEB-2025
0001610520-25-000013	Anjali Tiwari	25-FEB-2025
0000215466-25-000042	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0001507079-25-000041	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0000795266-25-000029	Tony Richelieu, Attorney-in-Fact for Albert Z. Praw	25-FEB-2025
0000215466-25-000041	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0000215466-25-000040	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0000950170-25-026845	/s/ Noelle J. Perkins, attorney-in-fact	25-FEB-2025
0001932782-25-000002	Jonathan R. Nahhat, attorney-in-fact	25-FEB-2025
0000950170-25-026842	Liuba Baban, As Attorney-In-Fact	25-FEB-2025
0000215466-25-000039	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0000795266-25-000028	Tony Richelieu, Attorney-in-Fact for William R. Hollinger	25-FEB-2025
0000215466-25-000038	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0000215466-25-000037	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0001127602-25-006646	/s/ James Stillman Hanson, Attorney-in-Fact for R. Andrew Eckert	25-FEB-2025
0000215466-25-000036	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0001507079-25-000039	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0000215466-25-000035	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0000215466-25-000034	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0001819848-25-000189	/s/ Sarah Slayen, Attorney-in-Fact for Gregory Bowles	25-FEB-2025
0000215466-25-000033	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0001415889-25-005550	/s/ Tanya McGill, Attorney-in-Fact for Jaime Leverton	25-FEB-2025
0000215466-25-000032	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0001628280-25-007832	/s/ Alexandra Soto by Shari L. Soloway under a P of A	25-FEB-2025
0000215466-25-000031	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0000215466-25-000030	/s/ Casey M. Nault	25-FEB-2025
0000215466-25-000029	/s/ Casey M. Nault, Attorney-in-Fact	25-FEB-2025
0000905148-25-000771	/s/ Sam Rayburn, by Power of Attorney	25-FEB-2025
0001507079-25-000037	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0000092380-25-000043	/s/ Tim Whisler, on behalf of and as attorney-in-fact for Andrew M. Watterson	25-FEB-2025
0001932834-25-000002	Jonathan R. Nahhat, attorney-in-fact	25-FEB-2025
0001507079-25-000035	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0000950170-25-026837	/s/ Richard Scalzo, Attorney-in-Fact	25-FEB-2025
0000950170-25-026836	Liuba Baban, As Attorney-In-Fact	25-FEB-2025
0001447669-25-000027	/s/ Juliana Chen as attorney-in-fact for Reporting Person	25-FEB-2025
0001507079-25-000033	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0000950170-25-026834	/s/ Noelle J. Perkins, attorney-in-fact	25-FEB-2025
0000905148-25-000770	/s/ Sam Rayburn, by Power of Attorney	25-FEB-2025
0001567619-25-000206	/s/ Christopher Weber, Attorney-in-fact	25-FEB-2025
0001628280-25-007825	/s/ Michael Gathy by Shari L. Soloway under a P of A	25-FEB-2025
0001507079-25-000031	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0001628280-25-007824	/s/ Bruce Wang, as attorney-in-fact for Marc Winterhoff	25-FEB-2025
0001225208-25-002390	Jessica P. Lange, Attorney-in-fact for Kenningham, Daryl A.	25-FEB-2025
0001225208-25-002389	Jessica P. Lange, Attorney-in-fact for Wilmott, Timothy J.	25-FEB-2025
0001755464-25-000002	Jonathan R. Nahhat, attorney-in-fact	25-FEB-2025
0001651308-25-000021	/s/ Qing Nian, as Attorney-in-Fact	25-FEB-2025
0001628280-25-007822	/s/ Bruce Wang, as attorney-in-fact for Peter Dore Rawlinson	25-FEB-2025
0001507079-25-000029	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0001528396-25-000038	By: Winston King, Attorney-in-Fact for Michael George Rosenbaum	25-FEB-2025
0000950170-25-026828	Liuba Baban, As Attorney-In-Fact	25-FEB-2025
0001651308-25-000020	/s/ Qing Nian, as Attorney-in-Fact	25-FEB-2025
0001507079-25-000027	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0001976617-25-000018	/s/ Michael Costa, as Attorney-in-Fact	25-FEB-2025
0001627479-25-000002	Houston Frost	25-FEB-2025
0001428205-25-000053	/s/ Stewart J. Paperin	25-FEB-2025
0001530950-25-000085	/s/ Diedre J. Gray	25-FEB-2025
0000950170-25-026825	/s/Timothy J. Murphy, as Attorney-in-Fact	25-FEB-2025
0000950170-25-026824	/s/ Rick Hansen as Attorney-in-Fact for Gianluca Pettiti	25-FEB-2025
0001507079-25-000025	/s/ Stacy S. Ingram, by Power of Attorney	25-FEB-2025
0000950170-25-026823	/s/ Tyler B. Dempsey, as Attorney-in-Fact	25-FEB-2025
0000313616-25-000056	/s/ James F. O'Reilly, attorney-in-fact for Jose-Carlos Gutierrez-Ramos	25-FEB-2025
0001705696-25-000053	/s/ Samantha Sacks Gallagher as attorney-in-fact for Gabriel F. Wasserman	25-FEB-2025
0000950170-25-026822	/s/Tyler B. Dempsey	25-FEB-2025
0000092380-25-000041	/s/ Tim Whisler, on behalf of and as attorney-in-fact for Robert E. Jordan	25-FEB-2025
0000313616-25-000055	/s/ James F. O'Reilly as attorney-in-fact for Christopher Paul Riley	25-FEB-2025
0001705696-25-000052	/s/ Samantha Sacks Gallagher as attorney-in-fact  for Edward B. Pitoniak	25-FEB-2025
0000313616-25-000054	/s/ James F. O'Reilly, attorney-in-fact for Georgeann Couchara	25-FEB-2025
0001705696-25-000051	/s/ Samantha Sacks Gallagher as attorney-in-fact  for John W. R. Payne	25-FEB-2025
0000950170-25-026821	/s/Tyler B. Dempsey, as Attorney-in-Fact	25-FEB-2025
0000313616-25-000053	/s/ James F. O'Reilly as attorney-in-fact for Julie A. Sawyer Montgomery	25-FEB-2025
0001705696-25-000050	/s/ Samantha Sacks Gallagher as attorney-in-fact for David A. Kieske	25-FEB-2025
0000313616-25-000052	/s/ James F. O'Reilly, attorney-in-fact for Christopher M. Bouda	25-FEB-2025
0001705696-25-000049	/s/ Samantha Sacks Gallagher	25-FEB-2025
0000950170-25-026820	/s/ Tyler B. Dempsey, as Attorney-in-Fact	25-FEB-2025
0001609253-25-000018	/s/ Ulrik Damborg, as Attorney-in-Fact for Clio C. Crespy	25-FEB-2025
